00000066.png  298.86,61.88;1601.27,78.51;1610.34,992.41;285.67,1002.98;0;0.587536;-0.160031,0.574532,0.185103;0.501713,-0.48801,0.51093,0.499079;-0.0032778,0.0795975,-0.0174289;-0.00159307,0.000604807,-0.000867327;3.10882;0.693171;
00000100.png  301.76,66.94;1597.53,80.33;1607.89,990.74;288.44,998.18;0;0.580673;-0.161307,0.57761,0.187123;0.502932,-0.48833,0.510581,0.497895;-0.037547,0.0905342,0.0593982;0.00307343,0.000119769,0.00173018;3.10937;0.514895;
00000133.png  308.59,72.19;1589.72,85.91;1599.87,984.86;296.27,993.73;0;0.567309;-0.161458,0.583415,0.186828;0.50273,-0.488307,0.510742,0.497958;-0.00456382,0.175899,-0.00892805;-0.000446457,-0.000283093,-7.87987e-05;3.10908;0.580648;
00000166.png  310.98,75.33;1582.83,86.83;1594.69,982.67;300.44,994.2;0;0.56143;-0.161197,0.587648,0.186468;0.502034,-0.488534,0.511223,0.497944;0.00790574,0.128275,-0.0109207;-0.000915456,-0.0014346,-0.000414064;3.10891;0.620482;
00000200.png  316.87,81.59;1577.52,94.58;1588.12,978.63;305.37,987.32;0;0.54882;-0.161757,0.593387,0.186824;0.502551,-0.488252,0.511169,0.497754;-0.0164719,0.1688,0.0104711;0.000469923,0.000678655,0.000929953;3.10825;0.566693;
00000233.png  324.14,85.96;1568.28,94.27;1582.07,973.25;314.48,982.95;0;0.537804;-0.162898,0.59979,0.187763;0.50288,-0.488776,0.511393,0.496675;-0.0345892,0.194026,0.0284549;0.00172854,-0.00146361,0.00111905;3.10836;0.492056;
00000266.png  333.35,91.35;1562.33,101.95;1575.16,970;321.21,980.42;0;0.525994;-0.164083,0.606483,0.186392;0.503044,-0.487777,0.512231,0.496629;-0.0358996,0.202833,-0.0415476;-0.00163115,0.00027228,0.00204532;3.10473;0.533245;
00000300.png  339.57,94.83;1558.81,107.23;1569.51,967.95;330.28,975.52;0;0.516155;-0.161851,0.612784,0.185597;0.502291,-0.488349,0.511239,0.497849;0.0656602,0.185311,-0.0233637;-0.000421898,0.000849063,-0.00354576;3.10976;0.624459;
00000333.png  347.61,102.64;1551.68,110.08;1564.99,958.02;338.74,969.92;0;0.502574;-0.163562,0.62018,0.185345;0.502423,-0.488459,0.512078,0.496743;-0.0518718,0.224135,-0.00764204;0.000534686,-0.00189865,0.00198476;3.10663;0.532595;
00000367.png  356.81,108.84;1544.66,114.12;1557.78,952.83;348.29,964.32;0;0.489677;-0.164112,0.628308,0.185742;0.502623,-0.488988,0.512025,0.496076;-0.0161529,0.239051,0.0116663;0.00146227,-0.000919615,0.000294193;3.10791;0.492008;
00000400.png  366.27,110.92;1529.78,115.72;1550.36,944.07;356.72,959.2;0;0.476488;-0.170137,0.636985,0.183535;0.503221,-0.486764,0.515208,0.494358;-0.182579,0.26294,-0.066862;-0.00306858,-0.00206086,0.00773779;3.09591;0.477954;
00000433.png  374.11,116.17;1527.54,120.57;1542.03,931.12;368.77,945.4;0;0.459991;-0.168127,0.647175,0.183117;0.501944,-0.488335,0.513842,0.495527;0.0609128,0.308795,-0.0126642;0.000508485,-0.000356659,-0.00537859;3.10647;0.56992;
00000467.png  377.64,114.06;1523.54,117.1;1538.25,926.55;373.87,940.6;0;0.455695;-0.166945,0.652811,0.183139;0.500956,-0.489623,0.512888,0.496244;0.0347421,0.165746,0.000628917;0.000556279,-0.00063165,-0.0039406;3.10955;0.611545;
00000500.png  384.83,113.68;1517.24,119.23;1535.17,917.79;377.93,931.66;0;0.446253;-0.173141,0.658696,0.181529;0.502227,-0.487388,0.51493,0.495044;-0.187753,0.17835,-0.0487882;-0.0018291,0.000300515,0.00674128;3.09844;0.514339;
00000533.png  395.15,119.8;1511.84,119.34;1527.79,905.49;390.55,921.39;0;0.431477;-0.17382,0.668359,0.182506;0.502092,-0.488918,0.514247,0.49438;-0.0205799,0.292807,0.0296032;0.00277568,-0.00161616,-0.0016604;3.10533;0.474283;
00000567.png  398.79,118.65;1504.46,120.71;1524.23,902.85;395.1,917.13;0;0.425898;-0.176708,0.674437,0.181233;0.50224,-0.488005,0.515334,0.494001;-0.0849362,0.178751,-0.0374348;-0.00147416,-0.000407119,0.00252625;3.09997;0.497246;
