00000066.png  760.11,290.94;1008,284.22;1019.93,703.7;764.11,710.26;0;0.0509649;-0.117374,0.464247,0.0563435;0.527355,-0.48445,0.525681,0.4592;0.30608,0.102992,-0.169248;-0.0107702,0.000723821,-0.0216106;3.03892;0.206694;
00000100.png  766.18,290.85;1012.47,282.39;1023.99,706.37;767.23,714.82;0;0.0514532;-0.114373,0.460707,0.0742217;0.53613,-0.495721,0.513858,0.450305;0.0882679,-0.104124,0.52583;0.0407484,0.00272609,-0.00489333;3.00891;0.685923;
00000133.png  771.89,290.96;1019.62,283.94;1032.06,705.59;776.33,709.74;0;0.0510358;-0.108872,0.464715,0.0586822;0.526021,-0.49133,0.518605,0.46146;0.166698,0.121465,-0.470897;-0.0302863,-0.000465054,-0.0125038;3.0516;0.26187;
00000166.png  779.81,291.69;1026.63,285.3;1037.8,705.23;782.92,708.48;0;0.0506269;-0.108605,0.467046,0.0532724;0.524352,-0.488897,0.519942,0.46443;0.00809991,0.0706523,-0.163931;-0.00850141,0.002027,-0.000925684;3.0475;0.262528;
00000200.png  788.32,292.48;1035.14,286.59;1046.55,705.48;791.29,709.47;0;0.050615;-0.111204,0.467476,0.0478212;0.524105,-0.485358,0.523017,0.464967;-0.0764467,0.0126353,-0.16033;-0.00747948,0.000329284,0.00576658;3.04058;0.172835;
00000233.png  798.68,292.73;1044.9,287.17;1055.8,707.72;802.13,710.21;0;0.0505206;-0.102125,0.469221,0.0460834;0.520194,-0.49018,0.517943,0.469953;0.275135,0.0528747,-0.0526603;0.00110581,0.00158464,-0.0187849;3.06797;0.30775;
00000266.png  809.76,293.65;1054.88,288.41;1064.88,707.16;808.85,709.29;0;0.0504222;-0.113376,0.467687,0.0470656;0.528601,-0.484684,0.52102,0.462818;-0.340968,-0.0464799,0.0297624;0.00661536,0.00367968,0.0242429;3.02449;0.274438;
00000300.png  822.76,293.92;1067.52,289.5;1077.85,706.22;822.54,707.91;0;0.050091;-0.118423,0.468322,0.0401161;0.529375,-0.479473,0.525252,0.462578;-0.14842,0.0186834,-0.204396;-0.00856111,0.000922502,0.0104271;3.02318;0.141552;
00000333.png  833.99,294.97;1080.28,291;1088.14,711.27;832.68,712.59;0;0.0506903;-0.11114,0.468036,0.0408164;0.528652,-0.484151,0.519354,0.465183;0.220684,-0.00866435,0.0212203;0.00714299,0.0036541,-0.0138388;3.04368;0.322116;
00000367.png  851.14,294.39;1095.45,290.71;1103.84,708.99;850.14,708.29;0;0.0499682;-0.108987,0.470473,0.0354987;0.526949,-0.484254,0.518556,0.467892;0.0633426,0.0716684,-0.156401;-0.00357073,0.00160223,-0.00531452;3.04756;0.246288;
00000400.png  866.58,294.49;1110.46,292;1119.64,708.04;865.13,707.15;0;0.049796;-0.116551,0.47035,0.0250708;0.527622,-0.47627,0.525362,0.467735;-0.229225,-0.00374245,-0.315999;-0.014077,0.0008447,0.0155977;3.02576;0.0387908;
00000433.png  883.2,294.67;1127.61,292.77;1135.85,710.97;881.91,707.82;0;0.0499487;-0.11475,0.470444,0.0165993;0.525091,-0.474205,0.52631,0.471601;0.0545681,0.0028547,-0.25671;-0.00951968,0.0019549,-0.00340646;3.03737;0.0268096;
00000467.png  901.99,294.28;1146.13,292.98;1153.8,710.13;899.49,707.46;0;0.0498976;-0.115845,0.470537,0.0120801;0.526137,-0.47295,0.526293,0.471714;-0.0321911,0.0027348,-0.13292;-0.00043585,0.00240972,0.00217531;3.03284;0.00856933;
00000500.png  923.2,295.68;1165.47,295.05;1172.06,708.93;917.87,707.7;0;0.049434;-0.117638,0.472333,0.0124096;0.530386,-0.473889,0.523601,0.469001;-0.0543285,0.0544398,0.00998677;0.0103976,0.00385338,0.00334698;3.02785;0.144751;
00000533.png  967.89,294.83;1211.82,294.97;1216.6,711.3;962.06,704.54;0;0.0496435;-0.122096,0.471929,0.00391354;0.534419,-0.470267,0.523672,0.467988;-0.13511,-0.012265,-0.257458;0.000996937,0.006585,0.00878984;3.01719;0.115307;
00000567.png  991.75,294.92;1235.29,295.92;1239.58,710.65;983.82,704.87;0;0.0496464;-0.125887,0.472024,0.000844577;0.539165,-0.469078,0.522382,0.465171;-0.111486,0.00279265,-0.0902636;0.00742241,0.00481295,0.00747814;3.00882;0.189104;
00000600.png  1016.93,295.85;1259.1,298.11;1261.81,712.01;1007.38,706.95;0;0.0494002;-0.118568,0.474595,-0.00732384;0.535338,-0.471462,0.518884,0.471058;0.221783,0.0779123,-0.247528;-0.00413699,0.00307839,-0.0155652;3.03543;0.1526;
00000633.png  1041.13,295.56;1285.97,297.86;1289.05,715.02;1032.96,705.48;0;0.0499577;-0.125217,0.472013,-0.0147403;0.538918,-0.466084,0.521905,0.468986;-0.201489,-0.0782302,-0.22474;-0.00283882,0.00359382,0.0141293;3.00909;0.108645;
