00000066.png  836.25,175.09;1321.21,174.26;1319.91,785.15;838.67,785.11;0;0.142222;-0.255726,1.30312,0.0474551;0.494893,-0.496205,0.504551,0.504272;-0.0869713,0.0229062,0.0208808;0.000671114,0.000699285,0.00165243;3.12415;1.58997;
00000100.png  836.91,174.59;1321.61,172.32;1319.53,782.29;839.42,782.55;0;0.141671;-0.252628,1.30636,0.0544909;0.495476,-0.498474,0.502374,0.503635;0.0911075,0.0952938,0.206937;0.00566926,-0.000177432,-0.0032204;3.13043;2.10171;
00000133.png  837.51,174.03;1320.58,172.62;1318.08,779.04;840.88,780.08;0;0.140372;-0.249368,1.31088,0.0498281;0.493751,-0.498595,0.502423,0.505157;0.0987775,0.137105,-0.141297;-0.00317275,-0.000386599,-0.00331947;3.12271;2.06895;
00000166.png  837.64,172.4;1320.38,171.62;1317.99,778.47;840.34,778.09;0;0.140397;-0.254093,1.31218,0.0505479;0.494785,-0.497839,0.502756,0.50456;-0.143176,0.0393427,0.0218107;0.000543523,0.000878058,0.00271533;3.12667;1.82121;
00000200.png  836.92,171.52;1318.92,170.88;1317.97,775.83;840,776.75;0;0.140063;-0.260845,1.31323,0.0483426;0.495275,-0.496451,0.50443,0.503775;-0.198598,0.030763,-0.0648609;-0.00179278,-0.000545606,0.00433912;3.1243;1.49448;
00000233.png  836.17,172.05;1317,171.12;1314.6,774.86;839.91,775.69;0;0.139091;-0.254364,1.31672,0.0461684;0.493381,-0.497319,0.503694,0.505512;0.196414,0.105721,-0.0658866;-0.00202145,-0.000330801,-0.00523417;3.12063;1.96352;
00000266.png  834.84,172.02;1314.61,170.26;1313.22,772.53;838.38,773.47;0;0.138538;-0.257629,1.32037,0.0526291;0.4948,-0.498056,0.503181,0.503906;-0.0989401,0.110785,0.195779;0.00427234,-0.000406685,0.00178392;3.12879;1.82624;
00000300.png  834.39,171.65;1312.34,170.59;1310.09,771.35;837.78,771.97;0;0.137604;-0.256046,1.32385,0.0497478;0.493764,-0.497704,0.503344,0.505107;0.0465372,0.102268,-0.084742;-0.00274959,0.000346706,-0.00172877;3.12232;1.91264;
00000333.png  833.14,171.81;1309.75,171.91;1308.24,770.65;836.61,771.94;0;0.137059;-0.259135,1.32548,0.041792;0.492626,-0.49549,0.505535,0.506206;-0.0935919,0.0495297,-0.241085;-0.00664561,2.1475e-05,0.00216005;3.11499;1.67007;
00000367.png  831.44,172.53;1307.73,171.99;1306.51,768.52;836.42,769.72;0;0.136203;-0.259695,1.32996,0.0459036;0.493092,-0.496333,0.505091,0.505368;-0.0164807,0.131656,0.120928;0.00259017,-0.000775821,2.99502e-05;3.12136;1.74686;
00000400.png  832.26,173.89;1306.7,172.27;1304.79,767.67;835.48,768.66;0;0.13542;-0.259038,1.3349,0.054479;0.494557,-0.497955,0.50327,0.504156;0.0199224,0.149723,0.259862;0.00612253,0.000432878,-0.000761538;3.12847;1.93097;
00000433.png  832.19,174.76;1305.85,173.16;1303.12,768.33;835.33,767.93;0;0.134882;-0.25682,1.33858,0.0604989;0.495412,-0.499221,0.501596,0.503733;0.0672214,0.111627,0.182419;0.00422138,0.000820149,-0.00166311;3.13049;2.2144;
00000467.png  832.21,174.85;1303.46,173.74;1301.37,766.03;835.11,766.76;0;0.133849;-0.258532,1.3423,0.0555423;0.494636,-0.498029,0.502826,0.504447;-0.0503554,0.109382,-0.14578;-0.00391194,-8.4986e-05,0.000930337;3.12467;1.84778;
00000500.png  832.78,175.7;1302.76,174.96;1299.85,765.03;835.43,766.01;0;0.132975;-0.256048,1.3464,0.0519817;0.493543,-0.497791,0.502918,0.505661;0.075259,0.124194,-0.107897;-0.00263659,0.000259506,-0.00198277;3.12161;1.97472;
00000533.png  832.94,176.61;1301.88,175.92;1299.35,764.22;835.71,764.47;0;0.132241;-0.259207,1.35072,0.055355;0.494789,-0.497832,0.502743,0.504577;-0.0957124,0.130899,0.10222;0.0025463,0.000306068,0.00211431;3.12742;1.85524;
00000567.png  833.58,177.86;1300.15,176.76;1298.04,763.79;836.46,764.94;0;0.131384;-0.257406,1.3541,0.0496551;0.493297,-0.49725,0.503628,0.505727;0.052964,0.0992803,-0.167643;-0.00410891,-0.000643257,-0.00117278;3.12001;1.8804;
00000600.png  833.89,179.74;1298.55,179.65;1297.97,764.44;836.51,764.51;0;0.130589;-0.268041,1.35747,0.0483959;0.495184,-0.494932,0.505779,0.504006;-0.322282,0.102332,-0.0381566;-0.000868889,0.000410277,0.00807256;3.12082;1.30423;
00000633.png  834.93,182.03;1298.32,181.59;1296.64,762.37;837.71,764.36;0;0.129336;-0.262745,1.36365,0.046769;0.493962,-0.495766,0.505189,0.504976;0.160484,0.187115,-0.0493027;-0.000764311,-0.000532373,-0.00361052;3.12059;1.72194;
00000667.png  836.66,183.66;1298.14,182.71;1296.26,762.88;839.19,763.14;0;0.128424;-0.261872,1.36937,0.0514644;0.494945,-0.496778,0.503964,0.504244;0.0256773,0.168394,0.138101;0.00395381,0.000455265,-0.00052446;3.12662;1.72825;
