00000066.png  1370.05,32.46;1366.33,516.71;663.14,517.16;657.12,33.44;0;0.165264;-0.230074,1.02227,0.712492;0.817769,-0.00498451,-0.0103918,0.575431;-0.0997985,0.047308,0.113807;-0.00181751,-0.00221566,0.0032041;2.79734;1.63342;
00000100.png  1364.17,18.31;1362.95,503.45;659.03,503.45;655.39,24.4;0;0.164222;-0.224631,1.02083,0.721538;0.81826,-0.00673238,-0.0111453,0.5747;0.160077,-0.042421,0.266063;0.00173288,-0.000796762,-0.00373613;2.79361;1.65114;
00000133.png  1361.02,7.92;1358.17,489.37;658.24,493.69;650.68,10.92;0;0.163947;-0.227467,1.02387,0.722857;0.816505,-0.00631614,-0.00907045,0.577232;-0.0859323,0.0923258,0.0399803;-0.00617795,-0.00284389,0.0030988;2.80359;1.6325;
00000166.png  1358.65,-63.91;1355.4,475.55;656.13,481.61;645.07,-50.08;0.190202;0.162701;-0.220116,1.08754,0.558422;0.765818,-0.0109442,-0.00872365,0.642905;0.222748,1.92924,-4.98289;-0.166043,-0.00416492,-0.00661382;3.03429;1.85465;
00000200.png  1352.54,-103.71;1353.48,461.96;653.38,471.32;640.99,-97.51;0.209616;0.1588;-0.249577,1.12099,0.407143;0.716495,-0.00391802,0.0030868,0.697574;-0.866504,0.983747,-4.44939;-0.147426,-0.00700436,0.025846;3.10381;1.3024;
00000233.png  1351.62,-39.75;1350.37,452.59;652.11,460.7;640.67,-19.59;0.227679;0.155171;-0.218146,1.05952,0.623576;0.782001,-0.0126374,-0.00746377,0.623104;0.952459,-1.86267,6.55859;0.198574,0.00277953,-0.0262853;2.82876;1.69652;
00000266.png  1347.82,-33.44;1346.64,436.88;649.98,446.51;637.98,-26.07;0.254706;0.149741;-0.223345,1.02305,0.72676;0.810019,-0.00965886,-0.0060457,0.586293;-0.157529,-1.10514,3.12679;0.0925302,0.000145452,0.00658665;2.78366;1.62356;
00000300.png  1344.01,-51.01;1345.79,420.08;647.87,431.57;634.47,-53.16;0.28076;0.144506;-0.240549,1.01798,0.746677;0.813108,-0.0041519,-1.80138e-05,0.582097;-0.505997,-0.149194,0.585793;0.0103701,-0.00342616,0.0159987;2.80895;1.56437;
00000333.png  1341.65,-77.28;1342.81,404.52;644.26,416.21;630.28,-65.57;0.307193;0.139196;-0.228995,1.02003,0.747017;0.810591,-0.00837092,-0.00252493,0.585548;0.3501,0.0621189,0.0102827;-0.00852222,-0.00080623,-0.00980044;2.82503;1.62794;
00000367.png  1336.58,-74.58;1336.24,391.21;640.9,402.82;626.72,-58.33;0.331114;0.13439;-0.218027,1.00023,0.789462;0.820783,-0.0115037,-0.005163,0.571102;0.322591,-0.582285,1.2484;0.035386,0.000314718,-0.00807095;2.77047;1.6395;
00000400.png  1330.94,-140.23;1332.89,378.08;635.59,391.39;619.78,-125.69;0.350911;0.130412;-0.220214,1.06165,0.664467;0.781263,-0.01134,-0.00229266,0.624095;-0.0662786,1.86138,-3.78772;-0.132293,-0.00289975,0.00318741;2.97462;1.66817;
00000433.png  1323.2,-145.02;1329.35,368.09;632.31,380.46;615.58,-134.16;0.368264;0.126926;-0.232493,1.07697,0.640607;0.771512,-0.00793174,0.00313175,0.636158;-0.37209,0.464082,-0.723035;-0.0311276,-0.00390346,0.011931;2.96317;1.57038;
00000467.png  1325.36,-155.25;1325.47,358.26;628.2,370.65;613.73,-130.15;0.386543;0.123253;-0.204204,1.0708,0.656488;0.774467,-0.0155658,-0.00551216,0.632399;0.832043,-0.181465,0.467071;0.00974499,0.0035838,-0.0227075;2.93243;1.75515;
00000500.png  1319.64,-147.58;1321.3,348.32;627.17,359.52;609.12,-148.57;0.405367;0.119471;-0.238197,1.06622,0.674238;0.778037,-0.0040261,0.00545325,0.628182;-1.0301,-0.138839,0.53789;0.0108332,-0.00256005,0.0318094;2.92397;1.49207;
00000533.png  1318.23,-153.72;1318.21,337.56;623.44,349.73;610.26,-125.28;0.423451;0.115838;-0.201657,1.04089,0.73131;0.793556,-0.0151617,-0.00570668,0.608281;1.10729,-0.767354,1.72946;0.0506844,0.00338483,-0.0310113;2.85394;1.71469;
00000567.png  1313.37,-85.19;1315.5,329.68;622.02,342.24;608.83,-84.17;0.436551;0.113205;-0.222352,0.949613,0.87727;0.837494,-0.0071606,0.000402418,0.546399;-0.608676,-2.68475,4.29292;0.151721,-0.00234223,0.0207771;2.66189;1.56796;
00000600.png  1310.7,-131.08;1313.35,316.37;618.52,328.04;603.96,-107.71;0.45883;0.108729;-0.21073,0.949271,0.885472;0.837403,-0.0120683,-0.00219984,0.546449;0.352164,-0.0103531,0.248562;-0.000141151,-0.00100378,-0.0110655;2.72649;1.62299;
00000633.png  1307.44,-170.59;1309.53,302;615.29,315.3;599.69,-150.46;0.482961;0.103881;-0.20794,0.988028,0.832729;0.81897,-0.012888,-0.00193025,0.573689;0.0845429,1.17443,-1.59828;-0.0657894,-0.000608872,-0.00140349;2.82043;1.62922;
00000667.png  1302.14,-176.99;1306.4,286.35;612.37,300.23;594.8,-160.66;0.507507;0.0989495;-0.215703,0.990486,0.834479;0.816869,-0.0108914,0.00171581,0.576718;-0.228327,0.0722899,0.0514739;-0.00745882,-0.00359496,0.00741131;2.80333;1.58964;
