00000066.png  658.92,161.06;1320.78,184.69;1303.18,857.22;620.07,826.62;0;0.217346;-0.112867,0.418781,0.0730737;0.529861,-0.475137,0.503182,0.490203;-0.0265223,0.0175924,0.0234255;0.00293566,0.000664977,0.00147704;3.07202;0.207054;
00000100.png  660.66,160.84;1321.64,183.88;1304.57,856.24;621.59,826.14;0;0.217104;-0.113657,0.419058,0.0733223;0.53052,-0.475154,0.50321,0.489445;-0.023214,0.00816233,0.00731231;0.00143911,-0.000103673,0.00139863;3.07052;0.213654;
00000133.png  662.01,159.47;1322.9,183.88;1305.15,854.99;623.54,825.13;0;0.216732;-0.112937,0.419515,0.0717171;0.529286,-0.474936,0.503347,0.49085;0.0218155,0.0138563,-0.0486412;-0.00304778,0.000162092,-0.00222299;3.07514;0.152949;
00000166.png  663.36,158.02;1323.46,182.03;1306,853.5;624.34,823.03;0;0.216569;-0.113612,0.419667,0.0718158;0.529711,-0.474849,0.503289,0.490536;-0.0204661,0.00458685,0.00299017;0.000717496,0.00027607,0.00075707;3.07274;0.182196;
00000200.png  664.24,157.92;1323.69,181.74;1306.23,852.24;624.34,822.2;0;0.216228;-0.114953,0.419795,0.0720846;0.5306,-0.474324,0.503663,0.489698;-0.0394263,0.00377788,0.00790419;0.000875469,0.000217419,0.00261129;3.06922;0.186666;
00000233.png  664.51,158.86;1323.58,182.59;1306.08,852.69;625.63,821.7;0;0.215638;-0.114684,0.420331,0.0723659;0.530665,-0.474706,0.503256,0.489675;0.00814597,0.0162341,0.00852595;0.000859894,0.000102168,-0.000720709;3.07116;0.204256;
00000266.png  666.48,158.63;1323.5,182.24;1305.58,850.91;627.7,819.93;0;0.214418;-0.114095,0.421408,0.0724737;0.530395,-0.475335,0.50258,0.490052;0.0178331,0.0326308,0.00326516;0.000609852,0.000186099,-0.00196474;3.0735;0.219131;
00000300.png  667.44,158.89;1322.55,183.49;1304.85,849.23;627.49,818.85;0;0.213352;-0.115641,0.42222,0.0716176;0.530755,-0.473903,0.503721,0.489878;-0.0454593,0.023898,-0.0251792;-0.00198657,0.000390652,0.00315358;3.06884;0.162105;
00000333.png  668.3,158.05;1322.82,182.43;1305.05,848.95;628.22,817.75;0;0.213262;-0.115884,0.422572,0.0718488;0.531049,-0.473948,0.503479,0.489763;-0.00736637,0.0106476,0.00700603;0.000684332,0.000400648,0.000111235;3.06969;0.190243;
00000367.png  667.68,159.04;1322.63,183.28;1304.93,849.24;627.4,818.51;0;0.213312;-0.11657,0.422549,0.0720455;0.531549,-0.473579,0.50382,0.489229;-0.0201683,-0.000664416,0.00578581;0.000363006,-3.68618e-06,0.00173686;3.06726;0.186862;
00000400.png  669.43,156.4;1324.4,180.56;1306.36,847.07;629.19,816.06;0;0.21338;-0.116615,0.422544,0.0720746;0.531554,-0.473893,0.503442,0.489307;-0.00136594,-0.000145399,0.000883458;0.000595936,0.000172773,-0.000776695;3.06894;0.201239;
00000433.png  669.41,156.12;1324.97,180.58;1306.71,846.74;629.49,815.85;0;0.213438;-0.116519,0.422517,0.0716881;0.531277,-0.473874,0.503447,0.489622;0.00289805,-0.000817306,-0.0117121;-0.000629957,3.2831e-05,-0.000556073;3.06962;0.186788;
00000467.png  670.08,155.79;1325.38,180.98;1307.65,846.85;630.45,815.59;0;0.21336;-0.116722,0.422521,0.0706172;0.530838,-0.473245,0.504033,0.490104;-0.00596441,0.000102555,-0.0314986;-0.00213026,8.82522e-06,0.000341902;3.06936;0.14725;
00000500.png  672.23,156.91;1326.33,181.25;1308.53,846.87;632.22,815.31;0;0.212761;-0.116932,0.422938,0.0711484;0.531436,-0.473558,0.503657,0.489539;-0.00636686,0.012638,0.0160957;0.00185724,0.000160122,0.000434035;3.06829;0.194585;
00000533.png  673.86,157.89;1327.18,182.01;1309.1,846.69;633.39,815.78;0;0.212307;-0.117045,0.423376,0.0712814;0.531754,-0.473674,0.50351,0.489234;-0.00341711,0.0132873,0.00403325;0.000891698,7.46064e-05,0.000341768;3.0679;0.200181;
00000567.png  672.71,160.01;1326.47,184.05;1308.22,849.3;632.74,817.82;0;0.21242;-0.116133,0.423548,0.0716768;0.531668,-0.474199,0.502992,0.48935;0.0268162,0.00505938,0.0116266;0.00081167,6.15493e-05,-0.00126365;3.06965;0.216192;
00000600.png  672.87,161.07;1326.42,185.36;1308.13,850.06;632.58,818.9;0;0.212315;-0.115967,0.423648,0.0715103;0.53164,-0.474014,0.503129,0.489418;0.00504472,0.00303622,-0.0050454;-0.000415809,7.01547e-05,0.000235716;3.06898;0.201032;
00000633.png  672.76,162.11;1326.03,186;1307.8,850.57;632.34,819.44;0;0.212152;-0.11605,0.423773,0.0719344;0.531998,-0.474081,0.503072,0.489024;-0.00253591,0.00377315,0.012852;0.000890182,-1.752e-05,0.000608534;3.06793;0.21815;
00000667.png  672.75,163.97;1325.47,188.92;1307.77,853.45;631.91,821.95;0;0.212235;-0.11609,0.423721,0.0710743;0.531816,-0.473193,0.503791,0.489342;-0.00117018,-0.00153394,-0.0252965;-0.00209097,0.00022178,0.00115552;3.06722;0.170279;
00000700.png  671.37,168.06;1323.18,192.75;1305.13,856.71;630.06,824.98;0;0.211709;-0.115615,0.424122,0.071759;0.532219,-0.4732,0.50361,0.489084;0.0144058,0.0121684,0.0207474;0.000847241,0.000346918,0.000457249;3.06668;0.197982;
00000734.png  671.21,169.08;1323.91,193.04;1306.21,857.43;630.36,826.26;0;0.212071;-0.115462,0.423992,0.0721757;0.532457,-0.47343,0.503608,0.488603;0.00448043,-0.0038296,0.0122564;0.000978459,-0.000436817,0.00046302;3.06601;0.209403;
00000767.png  672.39,167.91;1324.88,192.64;1306.93,856.73;632.18,824.92;0;0.211794;-0.114738,0.424242,0.0714629;0.531746,-0.473577,0.50343,0.489417;0.0219625,0.00758514,-0.0215986;-0.0012454,9.84073e-05,-0.0018238;3.06919;0.188131;
00000800.png  673.89,166.69;1327.91,190.76;1310.03,855.64;633.68,824.58;0;0.21255;-0.115037,0.42374,0.0712267;0.531834,-0.47368,0.503502,0.489148;-0.00905855,-0.0152362,-0.0071582;0.000407894,-0.0003425,0.000314444;3.06777;0.199317;
00000834.png  673.93,165.57;1329.13,189.86;1311.17,855.86;633.41,823.61;0;0.21318;-0.11584,0.423063,0.0715353;0.532583,-0.473447,0.503517,0.488543;-0.0236394,-0.0199088,0.00907568;0.00112728,0.000392525,0.00158322;3.06539;0.212928;
00000867.png  676.3,165.13;1328.51,189.92;1310.97,853.25;636.24,821.72;0;0.211552;-0.115905,0.424016,0.0702953;0.531825,-0.473076,0.503954,0.489276;-0.00196131,0.0288794,-0.0375746;-0.00230791,-0.000171196,-0.000636017;3.06767;0.167137;
00000900.png  676.77,164.84;1329.98,188.66;1311.72,854.27;635.61,823.05;0;0.212559;-0.115466,0.423681,0.0711029;0.532152,-0.473866,0.50314,0.488995;0.0133011,-0.0101391,0.0244711;0.00218481,0.000154838,-0.00104321;3.06806;0.225233;
00000934.png  676.41,164.74;1329.28,189.13;1311.85,854.01;636.31,822.33;0;0.212192;-0.115478,0.423805,0.0704719;0.53174,-0.473608,0.503505,0.489317;-0.000364421,0.0036315,-0.018559;-0.00135189,-0.000245094,-8.33451e-05;3.06832;0.185724;
00000967.png  675.63,166.24;1328.28,190.43;1310.18,853.98;635.59,822.93;0;0.211647;-0.115099,0.424271,0.0706244;0.531564,-0.473817,0.503358,0.489456;0.0115051,0.0141191,0.00462252;2.9915e-05,-9.33632e-05,-0.000672452;3.06911;0.196472;
00001001.png  676.45,166.57;1327.23,190.33;1309.79,852.43;637.12,821.3;0;0.210488;-0.115216,0.425202,0.0707287;0.531508,-0.474007,0.503371,0.489321;-0.0034494,0.0273962,0.00306898;0.000268831,-0.000383023,-0.000105533;3.06891;0.200595;
00001034.png  677.63,166.05;1327.89,190.45;1310.14,851.79;637.67,820.66;0;0.210244;-0.115621,0.425602,0.0702539;0.531514,-0.473551,0.503652,0.489466;-0.012267,0.0121241,-0.0143877;-0.000875346,0.000289569,0.000618586;3.06825;0.180432;
00001067.png  678.4,166.46;1327.79,190.32;1310.51,851.13;638.31,820.27;0;0.209844;-0.116356,0.425929,0.0703939;0.531964,-0.473337,0.503914,0.488914;-0.0222621,0.00990701,0.00424232;0.000564926,-0.000137543,0.00146663;3.06624;0.191172;
00001101.png  674.36,163.25;1330.26,186.79;1312.94,847.47;631.9,816.91;0.0141726;0.209235;-0.12426,0.423118,0.0724238;0.537215,-0.469573,0.507053,0.483527;-0.232496,-0.0826936,0.0597004;0.00409926,0.000532339,0.0174745;3.04127;0.20071;
00001134.png  677.71,162.58;1331.06,185.85;1313.93,845.76;645.06,814.7;0.0153691;0.206259;-0.115501,0.425929,0.0694946;0.530259,-0.474717,0.503672,0.489677;0.265426,0.085203,-0.0887608;-0.00494178,-0.00262078,-0.0215664;3.08055;0.179231;
00001167.png  664.98,160.1;1334.47,183.69;1317.41,845.41;609.18,811.62;0.0843321;0.200198;-0.152738,0.411118,0.0792615;0.557263,-0.453412,0.518997,0.46316;-1.12838,-0.448812,0.295966;0.0185637,0.00664228,0.0899846;2.93982;0.203895;
00001201.png  694.22,158.14;1337.58,180.91;1320.23,841.93;635.46,810.05;0.0831643;0.193207;-0.145375,0.417673,0.081283;0.555305,-0.460669,0.511097,0.46712;0.216545,0.192782,0.059455;0.00846997,0.00364056,-0.021293;3.00536;0.337425;
00001234.png  671.31,158.25;1340.56,180.67;1323.22,841.64;652.21,810.4;0.11675;0.187618;-0.115445,0.422961,0.07129;0.530978,-0.477338,0.502116,0.487944;0.906972,0.160245,-0.302817;-0.020547,-0.0112812,-0.0706185;3.10287;0.275584;
00001267.png  676.26,157.38;1340.93,180.51;1323.12,841.16;603.21,807.54;0.15996;0.184334;-0.166116,0.404234,0.0870412;0.570563,-0.448186,0.520319,0.450396;-1.53549,-0.56749,0.477309;0.0318744,0.0130337,0.124306;2.88807;0.27183;
00001301.png  665.42,156.39;1341.61,181.54;1324.99,842.07;649.37,809.06;0.166441;0.178592;-0.124161,0.417337,0.0716574;0.536213,-0.471288,0.507397,0.482609;1.23398,0.385397,-0.452467;-0.0320925,-0.0129428,-0.102365;3.09573;0.113229;
00001334.png  679.11,161.9;1341.7,181.12;1324.78,842.49;653.08,811.73;0.171805;0.174904;-0.114282,0.423241,0.07079;0.52999,-0.478487,0.502051,0.487961;0.299356,0.17891,-0.0262827;0.00059665,-0.00248484,-0.0241788;3.0832;0.34738;
00001368.png  703.8,160.25;1341.95,182.64;1324.74,843.64;663.36,811.53;0.154252;0.174208;-0.112533,0.428607,0.0675009;0.52893,-0.477783,0.500463,0.491419;0.0514491,0.15782,-0.0967379;-0.00388749,0.00461503,-0.00528837;3.08221;0.24749;
00001401.png  690.97,161.08;1342.87,184.79;1325.19,846.89;635.25,810.92;0.186379;0.173114;-0.136313,0.420774,0.0764481;0.548423,-0.46497,0.508135,0.474167;-0.720612,-0.237374,0.271127;0.0172559,0.00750295,0.056998;2.99453;0.288352;
00001434.png  682.94,163.05;1342.89,185.29;1325.96,846.16;636.68,812.31;0.207446;0.169244;-0.141239,0.418436,0.0766577;0.55069,-0.461894,0.511671,0.470731;-0.149264,-0.0708618,0.00635038;-0.00049593,-0.00185257,0.0123265;3.00322;0.240814;
00001468.png  714.71,165.08;1343.85,186.17;1326.58,847.72;684.8,816.17;0.167634;0.167664;-0.109631,0.431067,0.0586521;0.523599,-0.475158,0.503431,0.496615;0.92964,0.371524,-0.529575;-0.0328358,-0.00722573,-0.0738997;3.114;0.545688;
00001501.png  696.17,167.97;1343.68,188.61;1326.06,849.3;654.85,818.37;0.214126;0.164103;-0.115702,0.428301,0.0679521;0.532147,-0.475364,0.502252,0.488458;-0.183976,-0.0838177,0.281816;0.0183606,0.00188458,0.0149481;3.06062;0.32997;
00001534.png  714.13,169.36;1343.13,189.92;1325.51,849.7;801.72,823.8;0.777769;0.0405047;-0.117524,0.427472,0.0707421;0.534697,-0.475413,0.501884,0.485997;-0.0551928,-0.025145,0.0845449;0.00550806,0.000565405,0.00448441;3.06062;0.32997;
00001568.png  709.02,168.52;1344.4,189.71;1325.95,850.04;661.99,816.87;0.225204;0.159172;-0.116964,0.429886,0.0723857;0.536307,-0.476407,0.499403,0.485807;-0.0188275,0.0236484,0.0661733;0.0106405,0.00367145,0.00272564;3.06294;0.412002;
00001601.png  700.77,168.03;1344.18,191;1326.18,850.13;659.54,817.7;0.24795;0.155759;-0.115736,0.429457,0.0694084;0.533712,-0.475526,0.500784,0.4881;0.037224,-0.0129848,-0.0902195;-0.00717566,-0.00103194,-0.00247727;3.06972;0.26561;
00001634.png  705.84,171.56;1342.11,192.23;1324.94,852.35;676.77,823.82;0.256742;0.151256;-0.101664,0.433013,0.0598172;0.519938,-0.480351,0.499419,0.499508;0.426421,0.107753,-0.290643;-0.0194952,-0.00619969,-0.0310095;3.11468;0.236051;
00001668.png  682.69,167.68;1342.17,193.4;1324.37,852.4;640.25,818.02;0.298155;0.149166;-0.123913,0.424295,0.0676052;0.536623,-0.468235,0.507962,0.484526;-0.654382,-0.25641,0.229057;0.0119413,0.00549375,0.0521345;3.02603;0.172113;
00001701.png  698.94,174.91;1339.85,194.8;1323.16,854.76;658.31,822.41;0.289848;0.146426;-0.11691,0.428572,0.0711935;0.535076,-0.475079,0.501985,0.485804;0.212186,0.129595,0.108737;0.00967917,-0.000592217,-0.0158852;3.06717;0.387965;
