00005533.png  584.53,186.46;1170.7,160.97;1187.88,759.99;596.68,773.32;0;0.16847;-0.10777,0.474079,0.120157;-0.51595,0.516606,-0.496523,-0.469445;-0.110556,-0.00450105,-0.0805275;-0.00565981,-0.000707229,0.00709119;3.07092;1.12609;
00005566.png  584.85,184.45;1170.09,159.88;1187.19,759.99;597.87,771.64;0;0.168264;-0.105794,0.474339,0.120957;-0.515303,0.518,-0.494846,-0.470389;0.0598785,0.00787504,0.0242338;0.00153514,0.000755242,-0.00461879;3.07009;1.27724;
00005600.png  585.22,184.1;1170.86,159.18;1187,759.71;597.12,770.72;0;0.16837;-0.106437,0.474052,0.12221;-0.516407,0.518153,-0.494196,-0.469692;-0.0189236,-0.00844458,0.0368637;0.00258123,0.000895706,0.00106325;3.06614;1.24547;
00005633.png  583.96,184.39;1169.4,159.3;1185.32,757.13;598.1,769.68;0;0.167406;-0.104854,0.475379,0.120768;-0.514381,0.518503,-0.494379,-0.471335;0.0479835,0.0402133,-0.0436852;-0.00344418,-0.00081641,-0.00391307;3.07368;1.29974;
00005666.png  582.96,181.51;1169.55,156.95;1184.75,756.75;597.79,768.76;0;0.168085;-0.10227,0.475164,0.121342;-0.513166,0.520185,-0.492594,-0.472673;0.0783,-0.00650413,0.0173797;0.00099163,0.000436213,-0.0059957;3.07233;1.40775;
00005700.png  582.24,181.01;1170.65,157.55;1184.8,756.71;597.8,769.5;0;0.168433;-0.100054,0.475255,0.118666;-0.510716,0.519943,-0.492847,-0.475322;0.0651626,0.00267695,-0.0787099;-0.00553563,0.000309961,-0.00467028;3.08116;1.45257;
00005733.png  582.61,182.57;1170.29,156.91;1184.88,757.15;597.07,768.13;0;0.168181;-0.101717,0.474818,0.121645;-0.51309,0.520537,-0.492032,-0.472953;-0.0503908,-0.0132458,0.0902832;0.00610885,0.000145584,0.00342097;3.06911;1.37636;
00005766.png  582.56,182.31;1169.85,157.04;1185.19,756.92;597.68,767.68;0;0.168008;-0.101437,0.47502,0.121901;-0.51299,0.520882,-0.491771,-0.472954;0.00847989,0.00612664,0.00774364;0.000517573,-0.000155509,-0.000704608;3.0714;1.40543;
00005800.png  581.23,182.36;1170.9,156.83;1185.81,757.64;597.34,768.29;0;0.1687;-0.100153,0.474601,0.121171;-0.511964,0.521224,-0.491572,-0.473894;0.0377659,-0.012339,-0.021466;-0.00139126,-0.000148953,-0.00253251;3.07407;1.44827;
00005833.png  583.36,180.31;1169.65,154.72;1184.32,755.61;598.65,766.72;0;0.167893;-0.100044,0.474764,0.12441;-0.513375,0.523032,-0.489532,-0.472486;0.00329654,0.00495712,0.0981481;0.0066823,0.000293686,-0.000930249;3.06402;1.46778;
00005866.png  581.87,179.09;1169.04,154.72;1185.18,754.01;597.33,765.38;0;0.16809;-0.101283,0.475198,0.120887;-0.511989,0.520812,-0.492057,-0.473817;-0.0375363,0.0131446,-0.106744;-0.00749234,-0.000459692,0.00191311;3.07703;1.39714;
00005900.png  581.8,178.84;1169.02,154.77;1184.99,754.26;595.28,765.43;0;0.168423;-0.104306,0.474784,0.119689;-0.513044,0.518473,-0.494122,-0.47309;-0.0889014,-0.012169,-0.0352373;-0.00270858,0.000384273,0.00616623;3.07582;1.27642;
00005933.png  580.31,176.86;1168.62,151.56;1183.61,752.4;594.44,765.29;0;0.168964;-0.104773,0.473964,0.12102;-0.513601,0.519112,-0.493659,-0.472269;-0.014152,-0.0248615,0.0403404;0.00248227,-0.00043154,0.000294575;3.07187;1.3257;
00005966.png  580.7,175.65;1167.71,152.13;1181.93,751.66;594.31,764.38;0;0.1684;-0.104127,0.474472,0.12066;-0.513064,0.519063,-0.49335,-0.473228;0.0195804,0.0154069,-0.0109146;-0.00121979,0.00082797,-0.00174593;3.0752;1.35509;
00006000.png  580.1,176.66;1166.73,152.29;1182.23,752.05;592.67,763.94;0;0.168451;-0.106524,0.474233,0.121224;-0.514521,0.518008,-0.494322,-0.471786;-0.0705092,-0.00703335,0.0165841;0.000809118,-5.76491e-05,0.00493737;3.07151;1.25102;
00006033.png  578.76,173.52;1167.28,152.59;1182.17,752.5;595.17,763.16;0;0.168708;-0.0996204,0.475018,0.11804;-0.509422,0.51986,-0.492345,-0.477316;0.209199,0.0237877,-0.0964954;-0.00662418,0.000975939,-0.01452;3.08486;1.58646;
00006066.png  580.05,175.98;1166.72,151.79;1182.33,751.94;591.89,765.57;0;0.168969;-0.106236,0.473831,0.120032;-0.513742,0.517564,-0.494864,-0.472554;-0.200482,-0.0359831,0.0603628;0.00409652,-0.00107208,0.0139245;3.07146;1.20148;
00006100.png  580.53,174.52;1166.64,151.42;1181.67,750.23;593.79,763.55;0;0.168251;-0.105601,0.474626,0.119496;-0.512999,0.517748,-0.494717,-0.473312;0.0186698,0.0233861,-0.0157624;-0.00114702,2.68901e-05,-0.00184822;3.07737;1.30796;
00006133.png  580.59,177.84;1166.24,152.43;1181.09,750.31;593.02,762.55;0;0.167469;-0.108182,0.475037,0.121602;-0.515299,0.517434,-0.494992,-0.470864;-0.0782033,0.0124583,0.0638255;0.00409325,-0.00024334,0.00538629;3.06875;1.21773;
00006166.png  579.22,176.72;1163.38,153.27;1181.06,751;591.24,764.51;0;0.16793;-0.10961,0.475019,0.119517;-0.51476,0.515628,-0.497205,-0.471103;-0.0432646,-0.000557213,-0.0631956;-0.00483217,-0.000866661,0.00315081;3.07592;1.13969;
00006200.png  580.5,175.61;1165.52,152.29;1180.29,748.57;594.62,763;0;0.167197;-0.10621,0.476202,0.118429;-0.512346,0.517051,-0.495906,-0.473537;0.0999977,0.0348179,-0.0319814;-0.00202525,0.000104882,-0.00759754;3.08081;1.31768;
00006233.png  578.11,177.08;1165.29,152.05;1179.77,752.05;592.3,763.4;0;0.168132;-0.104501,0.475089,0.122261;-0.513578,0.519519,-0.492991,-0.472544;0.0517766,-0.0337398,0.116115;0.00764665,0.000844922,-0.00303169;3.06954;1.37413;
00006266.png  578.3,177.89;1164.84,153.04;1180,751.92;592.48,763.27;0;0.167758;-0.104537,0.475225,0.122391;-0.513671,0.519488,-0.493037,-0.472428;-0.0010774,0.00411633,0.00394249;0.000128668,-4.54383e-05,0.000286606;3.07221;1.34088;
00006300.png  577.91,178.13;1164.6,153.06;1179.68,751.39;592.62,764.26;0;0.167751;-0.104394,0.475388,0.121734;-0.513096,0.519358,-0.493534,-0.472678;0.00421703,0.00479817,-0.0193106;-0.0014444,-0.000696013,-0.000241576;3.07438;1.33949;
00006333.png  577.38,177.69;1164.98,152.09;1180.01,750;589.48,765.11;0;0.168496;-0.109875,0.474295,0.120402;-0.515137,0.515955,-0.497134,-0.470407;-0.166112,-0.0331221,-0.0403799;-0.00283918,-0.00082073,0.0112571;3.07201;1.09894;
00006366.png  576.89,176.16;1163.13,152.14;1180.34,751.77;591.02,764.96;0;0.168576;-0.106958,0.474348,0.120177;-0.513438,0.517373,-0.495851,-0.472057;0.0883968,0.0016021,-0.00680532;-0.00056497,7.66483e-07,-0.00606053;3.07662;1.28785;
00006400.png  574.89,176.5;1164.69,151.7;1180.03,751.89;589.53,764.72;0;0.169248;-0.105826,0.473812,0.119526;-0.512575,0.517516,-0.495623,-0.473077;0.0333002,-0.0157575,-0.019155;-0.00148436,0.000298537,-0.00226798;3.0786;1.28975;
00006433.png  575.32,178.12;1162.31,152.51;1177.08,751.85;589.86,764.7;0;0.168023;-0.104889,0.474436,0.122717;-0.513555,0.519403,-0.493593,-0.472068;0.0283899,0.0188965,0.0966814;0.00593347,0.000221815,-0.00183957;3.07019;1.34756;
00006466.png  575.39,176.63;1163.27,152.64;1177.42,752.34;589.54,764.77;0;0.168505;-0.10383,0.474439,0.122156;-0.512958,0.519401,-0.493169,-0.47316;0.032089,9.8438e-05,-0.0169936;-0.00124616,0.000982356,-0.00209674;3.07488;1.36678;
00006500.png  574.18,177.27;1162.02,153.39;1176.96,752.22;587.75,764.15;0;0.168386;-0.105212,0.474564,0.120929;-0.513036,0.517876,-0.494603,-0.473251;-0.0406519,0.0036762,-0.0360683;-0.00301359,0.000145153,0.00291259;3.07729;1.27763;
00006533.png  572.03,177.18;1161.24,151.92;1177.57,752.59;587.08,765.43;0;0.169242;-0.105099,0.473742,0.121044;-0.512657,0.518276,-0.494872,-0.472942;0.00342388,-0.0249021,0.00346723;7.58879e-05,-0.00135089,-0.000240963;3.07638;1.30519;
00006566.png  571.43,176.26;1160.28,152.28;1176.69,752.14;585.45,764.08;0;0.16911;-0.106127,0.473709,0.119916;-0.512574,0.516996,-0.495985,-0.473268;-0.0311563,-0.00100605,-0.0341776;-0.0028337,0.000325297,0.00195595;3.07944;1.2441;
00006600.png  572.49,176.29;1159.55,151.73;1175.08,752.44;586.96,765.07;0;0.168666;-0.104329,0.473806,0.123174;-0.513222,0.519513,-0.493332,-0.472581;0.0528919,0.00286979,0.0958226;0.00655699,0.000269204,-0.00374129;3.0708;1.37522;
00006633.png  572.42,178.13;1159.82,153.16;1175.24,752.19;587.42,765.04;0;0.168173;-0.104024,0.474515,0.122676;-0.512738,0.519455,-0.493609,-0.472881;0.00924662,0.0214712,-0.0151028;-0.00110981,-0.000395064,-0.000477079;3.07491;1.3482;
00006666.png  573.24,176.3;1157.53,152.7;1176.86,751;588.43,764.88;0;0.167965;-0.104796,0.475164,0.120418;-0.511605,0.518372,-0.495433,-0.473389;-0.0234036,0.019674,-0.0684117;-0.00455697,-0.0014358,0.00115577;3.0803;1.29502;
00006700.png  571.83,178.01;1159.84,152.5;1176.22,752.58;587.51,765.13;0;0.168574;-0.10385,0.474519,0.12206;-0.5121,0.519546,-0.494049,-0.473013;0.0278292,-0.0189683,0.0482922;0.00345175,0.00040435,-0.00162509;3.07429;1.36423;
00006733.png  572.77,177.06;1161.18,152.19;1175.33,750.64;586.92,764.14;0;0.168335;-0.105313,0.474589,0.121356;-0.512704,0.518255,-0.494856,-0.472931;-0.0443377,0.00210603,-0.0213351;-0.00145933,0.000907384,0.00279556;3.0766;1.28352;
00006766.png  571.77,175.43;1159.47,150.39;1175.77,751.44;587.28,764.09;0;0.168852;-0.103653,0.474003,0.123195;-0.512585,0.520188,-0.493035,-0.47284;0.0503239,-0.0177658,0.0557247;0.00378296,-0.000173874,-0.00373884;3.07221;1.39801;
00006800.png  571.27,177.39;1157.83,151.65;1175.32,749.98;586.32,763.42;0;0.168012;-0.106123,0.474642,0.122049;-0.512901,0.518519,-0.495228,-0.472038;-0.0726646,0.0188132,-0.0337141;-0.00280777,-0.00119175,0.00490505;3.07559;1.2529;
00006833.png  569.52,176.09;1157.93,150.62;1174.65,751.15;585.79,765.25;0;0.169017;-0.10408,0.474017,0.122296;-0.511846,0.519701,-0.494238,-0.472919;0.061903,-0.0189489,0.00749754;0.000298337,-0.000233329,-0.004114;3.07604;1.3766;
00006866.png  570.47,176.58;1157.25,152.14;1174.93,749.61;584.84,764.05;0;0.168278;-0.107321,0.474613,0.119397;-0.512019,0.516521,-0.497466,-0.472832;-0.0981887,0.0180629,-0.0878536;-0.00624473,-0.000215599,0.00657489;3.08141;1.1642;
00006900.png  569.9,179.92;1156.95,152.97;1173.17,752.39;584.93,764.9;0;0.167974;-0.106358,0.474486,0.123889;-0.513911,0.518954,-0.494728,-0.470984;0.0283083,-0.00374808,0.13213;0.00892973,0.00047699,-0.00128893;3.06834;1.30694;
00006933.png  569.79,179.63;1155.81,154.43;1173.05,752.77;584.99,766.63;0;0.167939;-0.105445,0.474894,0.122882;-0.51293,0.518796,-0.495052,-0.471886;0.0276735,0.0123634,-0.0305372;-0.00234377,-0.000218862,-0.00144229;3.07566;1.30011;
00006966.png  569.37,179.41;1155.66,154.53;1172.63,750.85;584.22,767.9;0;0.16796;-0.106969,0.475238,0.119657;-0.511842,0.51656,-0.497843,-0.472585;-0.046192,0.0104254,-0.0977148;-0.00685458,-0.00110549,0.00310765;3.08232;1.17653;
00007000.png  568.54,180.26;1155.14,154.64;1172.52,754.64;585.92,767.45;0;0.168083;-0.101777,0.474981,0.123681;-0.511311,0.521062,-0.493099,-0.47319;0.152708,-0.00754788,0.118341;0.00826364,0.000696966,-0.0102442;3.07178;1.47415;
00007033.png  568.73,183.41;1153.57,157.09;1172.25,754.52;585.05,767.74;0;0.167155;-0.103444,0.475737,0.123672;-0.512058,0.520124,-0.494316,-0.472143;-0.0505201,0.0229198,-0.000253997;-0.000415554,-0.000709576,0.003922;3.07414;1.31909;
00007066.png  568.02,183.57;1153.67,157.17;1171.18,755.33;583.54,769.37;0;0.167639;-0.104498,0.475334,0.124284;-0.51299,0.519656,-0.494676,-0.471268;-0.0319264,-0.0122208,0.0185298;0.000938454,8.40157e-05,0.00265463;3.07212;1.29555;
00007100.png  567.3,184.31;1153.9,159.29;1172.46,757.45;584.37,771.64;0;0.168063;-0.102329,0.475381,0.121734;-0.510733,0.519391,-0.495233,-0.473424;0.0637772,0.00137178,-0.0749859;-0.00518094,-0.000313758,-0.00368287;3.08123;1.36186;
00007133.png  567.22,187.28;1152.54,161.21;1170.15,757.37;583.82,772.31;0;0.167022;-0.102722,0.476196,0.122002;-0.511004,0.51912,-0.495659,-0.472981;-0.0119074,0.0247043,0.00811233;-1.06916e-06,-0.000370381,0.00140087;3.07825;1.31349;
00007166.png  567.36,188.1;1151.95,160.3;1169.96,757.37;583.39,772.35;0;0.166977;-0.104482,0.475936,0.12475;-0.513127,0.51965,-0.495281,-0.470491;-0.0533234,-0.00788768,0.0832724;0.00547058,-0.000595446,0.00377194;3.06942;1.27628;
00007200.png  565.33,186.65;1150.84,160.45;1170.32,757.77;581.18,772.32;0;0.167708;-0.105459,0.475524,0.12277;-0.512562,0.518048,-0.496965,-0.471097;-0.0287303,-0.0120945,-0.0582432;-0.00449066,-0.000150929,0.002043;3.07732;1.21745;
