00000100.png  355.97,104.95;1421.98,109.88;1445.62,984.43;332.03,987.56;0;0.461746;-0.166348,0.542159,0.164972;0.514657,-0.479397,0.520147,0.484514;-0.000211684,-0.0092545,0.00919139;0.000715169,0.000290314,-3.76714e-05;3.06996;0.144396;
00000133.png  348.99,105.12;1429.35,108.76;1450.47,986.45;327.69,990.58;0;0.468324;-0.164335,0.539258,0.164953;0.513915,-0.480286,0.519483,0.485134;0.0610135,-0.0879169,-0.00056805;0.000204604,-0.000355814,-0.00291437;3.07406;0.154083;
00000166.png  356,105.13;1422.57,109.39;1444.82,981.19;334.75,986.1;0;0.459967;-0.164078,0.542056,0.164522;0.513317,-0.480592,0.51936,0.485595;0.00780234,0.0848012,-0.013076;-0.000617473,-0.000349269,-0.00148649;3.07476;0.170755;
00000200.png  358.63,104.36;1422.93,108.62;1445.41,982.61;335.07,983.79;0;0.459715;-0.165248,0.542898,0.165781;0.514573,-0.480583,0.518866,0.484802;-0.0344155,0.0247517,0.0370346;0.00249924,0.00105925,0.00156051;3.07245;0.107462;
00000233.png  356.92,104.23;1421.92,106.54;1447.17,976.76;339.7,983.68;0;0.458278;-0.164308,0.543869,0.164129;0.512674,-0.481338,0.519464,0.485424;0.0284716,0.0294411,-0.0500647;-0.00227241,-0.00272059,-0.0026685;3.07626;0.184941;
00000266.png  360.45,105.78;1423.89,108.33;1446.79,979.44;338.59,983.98;0;0.458005;-0.165112,0.544154,0.164765;0.513683,-0.481082,0.519284,0.484804;-0.0243539,0.00862461,0.0192663;0.00152222,0.000884414,0.00170368;3.07322;0.127743;
00000300.png  353.2,105.57;1430.81,107.61;1451.71,981.5;333.13,986.83;0;0.464729;-0.164195,0.541242,0.16461;0.513456,-0.481258,0.519101,0.485065;0.0269777,-0.0856343,-0.004558;-0.000130088,3.3416e-05,-0.000848465;3.07503;0.144267;
00000333.png  363.93,105.49;1420.7,105.69;1443.4,973.21;342.82,977.05;0;0.45233;-0.165604,0.545713,0.166409;0.514292,-0.482024,0.518419,0.484147;-0.0427058,0.135471,0.0545274;0.00320491,-5.98854e-05,0.000309192;3.07473;0.0740918;
00000367.png  366.94,105.02;1420.8,106.65;1443.44,971.36;346.43,976.03;0;0.450101;-0.165671,0.548117,0.165582;0.51387,-0.48204,0.518422,0.484576;-0.00198799,0.0707174,-0.0243406;-0.000835389,-4.27958e-05,-0.000864483;3.07585;0.114556;
00000400.png  368.54,106.08;1421.75,106.03;1443.89,969.71;348.06,973.99;0;0.448648;-0.166049,0.549346,0.166144;0.514219,-0.482465,0.51808,0.484148;-0.0114369,0.0372276,0.0170402;0.00154847,-0.000109635,1.13867e-05;3.07571;0.0753161;
00000433.png  368.65,104.92;1421.93,107.01;1441.89,968.49;348.76,973.49;0;0.447699;-0.164614,0.550313,0.165111;0.513199,-0.482664,0.517681,0.485457;0.0434671,0.0293219,-0.0313087;-0.00174124,0.000423269,-0.00293091;3.07956;0.130327;
00000467.png  370.97,106.69;1420,107.52;1442.24,966.65;351.53,970.89;0;0.444576;-0.16576,0.551773,0.165358;0.513656,-0.482552,0.517966,0.48478;-0.0336797,0.0429311,0.00725906;0.000746832,-0.000364999,0.00153343;3.07634;0.096639;
00000500.png  373.63,106.14;1419.41,106.29;1442.06,965.12;353.53,969.19;0;0.443074;-0.166731,0.552867,0.16579;0.514153,-0.482622,0.517967,0.484183;-0.029433,0.0331673,0.0131166;0.00116577,-0.00012904,0.00102732;3.07565;0.0752027;
00000533.png  374.27,106.91;1417.03,106.36;1440.01,961.35;354.6,966.7;0;0.439979;-0.16783,0.554443,0.165868;0.514263,-0.482497,0.51837,0.483759;-0.0332991,0.0477542,0.00236071;2.42198e-05,-0.000587673,0.00106387;3.07453;0.081676;
00000567.png  375.12,105.67;1417.4,107.4;1441.03,960.81;359.41,965.47;0;0.438695;-0.165942,0.555776,0.164187;0.512695,-0.482972,0.5181,0.485237;0.0555182,0.0391848,-0.0494364;-0.0022828,-0.000382223,-0.00379475;3.08001;0.142659;
00000600.png  382.35,111.07;1415.19,110.01;1438.63,956.36;364.99,962.27;0;0.431122;-0.16726,0.559362,0.164532;0.513326,-0.483026,0.518323,0.484277;-0.0399329,0.108668,0.0104358;0.00143571,-0.000555537,0.00176512;3.07624;0.0884198;
00000633.png  385.53,114.03;1413.67,111.19;1437.3,954.01;368.78,959.74;0;0.426834;-0.167996,0.562335,0.165454;0.513902,-0.483509,0.51814,0.483379;-0.022293,0.0900915,0.0279455;0.00215723,-0.000549964,0.000813767;3.076;0.0510046;
00000667.png  388.98,116.28;1410.85,114.63;1434.99,950.43;373.1,957.65;0;0.421356;-0.168641,0.565764,0.164211;0.513501,-0.483033,0.51886,0.483508;-0.0189863,0.100874,-0.036567;-0.00170859,-0.0005713,0.000664394;3.07515;0.101658;
00000700.png  391.74,119.29;1406.69,115.75;1430.71,946.93;377.56,955.06;0;0.415646;-0.167941,0.56966,0.164602;0.512963,-0.483908,0.518508,0.483582;0.021226,0.11805,0.0118676;0.000652242,-0.000970839,-0.00183649;3.0782;0.0813847;
00000734.png  397.51,121.35;1406.92,118.21;1430.77,943.08;382.74,951.69;0;0.410591;-0.169172,0.573083,0.163737;0.513117,-0.483479,0.519018,0.4833;-0.0362138,0.100672,-0.0254665;-0.000500132,-0.00022131,0.00137589;3.07537;0.0928672;
00000767.png  401.71,126.95;1401.73,122.16;1428.55,940.98;386.56,952.1;0;0.404754;-0.171838,0.576808,0.163212;0.513741,-0.482512,0.520616,0.481883;-0.080795,0.112877,-0.0159099;-0.000492381,-0.00142722,0.00461142;3.06935;0.0937653;
00000800.png  405.63,134.58;1397.05,128.48;1424.79,941.48;391.8,951.01;0;0.39772;-0.172399,0.581495,0.164293;0.514433,-0.482725,0.520756,0.480779;-0.0170004,0.14204,0.0327649;0.00188827,-0.00069414,0.00173317;3.06906;0.0536274;
00000834.png  409.29,142.15;1393.77,135.38;1420.84,942.27;396.42,952.94;0;0.391831;-0.171054,0.586143,0.164567;0.514186,-0.483236,0.520603,0.480696;0.0395757,0.136719,0.00806197;0.000526922,-0.000672465,-0.000825474;3.07098;0.0565418;
00000867.png  414.82,161.31;1381.58,152.54;1409.97,945.01;402.94,957.81;0;0.378165;-0.170113,0.594969,0.165544;0.514358,-0.483257,0.521364,0.479665;0.0285001,0.267441,0.0296158;0.000511221,-0.00161923,0.00194928;3.06787;0.0493154;
00000900.png  418.46,172.63;1375.1,164.34;1405.98,948.8;405.68,962.41;0;0.371466;-0.171639,0.60121,0.165223;0.515218,-0.481645,0.523341,0.478208;-0.046227,0.189106,-0.00973723;-0.00126731,-0.000999321,0.00590561;3.06017;0.0703024;
00000934.png  416.77,182.97;1367.97,175.02;1398.38,950.34;405.79,967.25;0;0.36555;-0.170364,0.606614,0.164052;0.514251,-0.480784,0.524808,0.478507;0.0374983,0.158966,-0.03443;-0.00354587,-0.00141186,0.00104699;3.06075;0.12848;
00000967.png  419.27,194.86;1359.69,183.33;1394.32,956.77;409.12,972.69;0;0.360222;-0.170087,0.611523,0.166781;0.51525,-0.481278,0.525224,0.476475;0.00839522,0.14875,0.0826924;0.00316421,-0.0018056,0.00298302;3.05749;0.0534748;
00001001.png  421.11,207.97;1353.34,193.4;1387.88,962.03;409.38,978.91;0;0.354748;-0.170141,0.61627,0.170378;0.516878,-0.481658,0.52542,0.474106;-0.00160626,0.139606,0.105793;0.00420353,-0.00113505,0.00385041;3.05339;0.000845728;
00001034.png  417.17,217.68;1344.79,203.17;1380.6,964.11;407.72,986.8;0;0.350702;-0.16861,0.620456,0.169299;0.515503,-0.480964,0.52729,0.474232;0.04639,0.126859,-0.0327004;-0.00396538,-0.00259926,0.00103367;3.05325;0.0868315;
00001067.png  416.03,226.23;1336.38,212.7;1375.94,969.55;406.85,992.04;0;0.346989;-0.169373,0.624067,0.168869;0.515552,-0.479409,0.529399,0.473402;-0.023123,0.109436,-0.0130408;-0.00276692,-0.0014456,0.00452659;3.04704;0.105948;
00001101.png  411.77,238.01;1328.9,221.47;1369.79,975.09;405.11,998.08;0;0.343585;-0.167574,0.627442,0.171415;0.515582,-0.480053,0.529738,0.472337;0.0529184,0.0992382,0.0749064;0.00148378,-0.00194823,0.000812535;3.04811;0.0739096;
00001134.png  410.26,255.49;1319.83,237.67;1362.49,986.08;400.43,1012.29;0;0.339825;-0.169131,0.630883,0.173037;0.517084,-0.478141,0.532245,0.46981;-0.047178,0.104297,0.0491278;-0.00040739,-0.00161448,0.00845882;3.03631;0.0786426;
00001167.png  407.49,261.33;1312.11,245.34;1357.71,990.03;399.37,1016.21;0;0.337001;-0.169166,0.634005,0.172608;0.516912,-0.476683,0.534101,0.469374;-0.00106747,0.0945872,-0.0129843;-0.00303815,-0.00114877,0.00355261;3.03447;0.11715;
00001201.png  409.71,270.11;1310.39,251.06;1355.88,991.53;400.78,1021.63;0;0.334033;-0.170116,0.636835,0.17285;0.51733,-0.475931,0.535653,0.467906;-0.0279296,0.0832309,0.00711092;-0.00037343,-0.00185105,0.00419977;3.0301;0.107753;
00001234.png  409.84,275.54;1305.83,255.86;1352.04,994.03;400.3,1025.32;0;0.331694;-0.170699,0.639371,0.17352;0.517731,-0.475398,0.536652,0.466857;-0.0176723,0.0768557,0.0203134;-6.09677e-05,-0.00110379,0.00299173;3.02765;0.105574;
00001267.png  405.38,282.42;1301.49,260.48;1348.39,996.56;399.1,1028.55;0;0.330037;-0.168421,0.641402,0.17515;0.517122,-0.476434,0.53655,0.466594;0.069042,0.0615409,0.0493897;0.000912061,-0.00176653,-0.00146381;3.03114;0.0989242;
00001301.png  406.92,287.88;1298.18,266.87;1343.77,1000.92;398.92,1032.56;0;0.327581;-0.166697,0.643988,0.176199;0.517179,-0.476562,0.536326,0.466657;0.0506937,0.0760625,0.0308388;0.000338275,0.000234334,-0.00035417;3.03103;0.096895;
00001334.png  404.53,293.62;1290.83,272.42;1341.35,1003.15;397.3,1037.03;0;0.32559;-0.169222,0.646057,0.175575;0.517502,-0.474791,0.538767,0.46529;-0.0765283,0.0626933,-0.0189046;-0.00250962,-0.00182892,0.00588474;3.02211;0.12355;
00001368.png  403.92,299.05;1287.95,277.06;1336.68,1006.39;395.11,1038.81;0;0.323609;-0.169762,0.648031,0.177825;0.518609,-0.474532,0.538902,0.464163;-0.0158706,0.0580742,0.0661861;0.00178932,0.000224271,0.00265813;3.02123;0.0913528;
00001401.png  401.95,310.16;1276.62,288.48;1325.23,1009.73;392.72,1042.77;0;0.317026;-0.170024,0.653495,0.179645;0.519153,-0.473659,0.539814,0.463389;-0.00794729,0.165585,0.0551402;-0.000499508,-0.000283132,0.00310208;3.01781;0.101285;
00001434.png  402.88,313.08;1272.61,292.53;1318.03,1010.1;389.46,1043.03;0;0.314042;-0.172041,0.657197,0.181312;0.520561,-0.472225,0.540435,0.462546;-0.0611079,0.112171,0.0505339;4.35902e-05,0.00140444,0.00430854;3.01304;0.0933045;
00001468.png  400.8,317.65;1265.41,294.71;1314.42,1010.89;387.96,1044.15;0;0.311773;-0.175173,0.659729,0.184238;0.522088,-0.47165,0.541474,0.460191;-0.0921128,0.074476,0.0860564;0.00226327,-0.0011235,0.00554889;3.00723;0.067552;
